Attraction,City
Chiesa di San Sebastiano,"Sicily, Italy"
Chiesa Immacolata Concezione,"Sicily, Italy"
Chiesa di Santa Maria di Portosalvo,"Sicily, Italy"
Chiesa di San Biagio,"Sicily, Italy"
Baluardo Velasco,"Sicily, Italy"
Chiesa Madre San Leonardo Abate,"Sicily, Italy"
Palazzo Planeta,"Sicily, Italy"
Museo Civico al Carcere Borbonico,"Sicily, Italy"
Museo Alcamese d'Arte Sacra,"Sicily, Italy"
Acropoli Di San Marco e Santa Teresa,"Sicily, Italy"
Palazzo Municipale,"Sicily, Italy"
Biblioteca Comunale,"Sicily, Italy"
Lido Verde,"Sicily, Italy"
Palazzo Armao,"Sicily, Italy"
Santuario della Madonna della Rocca,"Sicily, Italy"
Chiesa Immacolata Concezione,"Sicily, Italy"
Torri del Balio,"Sicily, Italy"
Statua di Vittorio Emanuele II,"Sicily, Italy"
Biblioteche Riunite Civica e A. Ursino Recupero,"Sicily, Italy"
Chiesa Maria SS. Assunta - Matrice Vecchia,"Sicily, Italy"
Saline di Augusta,"Sicily, Italy"
"Museo Civico ""Nicola Barbato""","Sicily, Italy"
Museo Diocesano di Monreale,"Sicily, Italy"
Chiesa Madre di Santa Maria Assunta,"Sicily, Italy"
Chiesa Madre di San Nicolo di Bari,"Sicily, Italy"
Palazzo Della Cultura,"Sicily, Italy"
Chiesa Madre San Nicolo di Bari,"Sicily, Italy"
Parco Archelogico Leotinoi,"Sicily, Italy"
Palazzo Martinez,"Sicily, Italy"
SILOS (Tholos?),"Sicily, Italy"
Palazzo Pandolfi,"Sicily, Italy"
Palazzo D'ali' - Municipio,"Sicily, Italy"
Lido Europa,"Sicily, Italy"
Museo Etno Antropologico e della Cultura Contadina,"Sicily, Italy"
Museo della Zolfara,"Sicily, Italy"
Chiesa di Sant'Antonio Abate,"Sicily, Italy"
Teatro Selinus,"Sicily, Italy"
Lapide in memoria di Carlo Alberto dalla Chiesa,"Sicily, Italy"
La Capannina,"Sicily, Italy"
Chiesa di Sant'Alberto dei Bianchi,"Sicily, Italy"
Spiaggia di San Vito,"Sicily, Italy"
Villa Napoli,"Sicily, Italy"
Lido Desire,"Sicily, Italy"
Chiesa San Giovanni,"Sicily, Italy"
Obelisco Alle Tredici Vittime,"Sicily, Italy"
Duomo Antico,"Sicily, Italy"
Pro Loco Ufficio Turistico,"Sicily, Italy"
Villa Africa Casa-Museo,"Sicily, Italy"
Bisbini Park,"Sicily, Italy"
Chiesa della Madonna del Carmelo,"Sicily, Italy"
Basilica minore di Santa Maria Assunta e San Nicolò Vescovo,"Sicily, Italy"
Tenuta dei Mille,"Sicily, Italy"
Parrocchia S. Antonio Abate,"Sicily, Italy"
Parco Fondo Badia,"Sicily, Italy"
Santuario della Madonna della Margana,"Sicily, Italy"
Liberty Lines,"Sicily, Italy"
Palazzo Francavilla,"Sicily, Italy"
Gibellina Nuova,"Sicily, Italy"
Parrocchia San Giovanni Battista,"Sicily, Italy"
Palazzo Lungarini Bonanno,"Sicily, Italy"
Via Dei Calderai,"Sicily, Italy"
Grotta Delle Trabacche,"Sicily, Italy"
Chiesetta di Sant'Ippolito,"Sicily, Italy"
Casa Santa San Francesco di Sales,"Sicily, Italy"
Chiesa di Santa Maria della lettera,"Sicily, Italy"
Museo di Arte Sacra,"Sicily, Italy"
Chiesa di Santa Maria della Mercede,"Sicily, Italy"
Villino Favaloro,"Sicily, Italy"
Torre d'acqua delle sette fate,"Sicily, Italy"
Santuario dei Tre Santi,"Sicily, Italy"
Palazzo dei Vicere e dei Governatori,"Sicily, Italy"
Abbazia di San Giorgio,"Sicily, Italy"
Villa Giuseppe Mazzini,"Sicily, Italy"
Museo di Filicudi,"Sicily, Italy"
Palazzo Grignani,"Sicily, Italy"
caseificio Pastorello,"Sicily, Italy"
Madonna dell'Umilta,"Sicily, Italy"
Ex Ospedale Fatebenefratelli,"Sicily, Italy"
Castello di Caronia,"Sicily, Italy"
Museo cultura e musica popolare dei peloritani,"Sicily, Italy"
Chiesa di Santa Maria dell'Idria,"Sicily, Italy"
Palazzo di Città,"Sicily, Italy"
MAV Bompietro - Museo Archeologico Virtuale,"Sicily, Italy"
Torre Scalambri,"Sicily, Italy"
Chiesa Madre San Pietro in Vincoli,"Sicily, Italy"
Palchetto Della Musica del Foro Italico,"Sicily, Italy"
Palazzo Pollicarini,"Sicily, Italy"
Abbazia di Santo Spirito,"Sicily, Italy"
Tempio Munito Fortezza Mistica,"Sicily, Italy"
Punto Panoramico Semaforo,"Sicily, Italy"
Duomo di Santa Domenica,"Sicily, Italy"
Chiostro Del Convento,"Sicily, Italy"
Chiesa Madre di San Nicola,"Sicily, Italy"
Oratorio dei Santi Pietro e Paolo,"Sicily, Italy"
Chiesa di San Francesco,"Sicily, Italy"
Villa del Gattopardo,"Sicily, Italy"
Palazzo Cosentini,"Sicily, Italy"
Parco Ninni Cassara,"Sicily, Italy"
Museo Mirabile,"Sicily, Italy"
Palazzo Lanza Tomasi di Lampedusa,"Sicily, Italy"
Castello Branciforti,"Sicily, Italy"
Chiesa di San Giovanni Apostolo e Evangelista,"Sicily, Italy"
Chiesa di San Giuseppe,"Sicily, Italy"
Parco Della Salute,"Sicily, Italy"
Mercato ortofrutticolo,"Sicily, Italy"
Chiesa di Santa Maria Maddalena,"Sicily, Italy"
Anfiteatro Romano di Siracusa,"Sicily, Italy"
Chiesa di San Gregorio Papa,"Sicily, Italy"
Chiesa di Santa Maria della Catena,"Sicily, Italy"
Duomo di Sant'Agata,"Sicily, Italy"
Palazzo Spanò - Burgio,"Sicily, Italy"
Il Presepe Meccanico di Baucina,"Sicily, Italy"
Parco di Costa di Carro - Spaccazza,"Sicily, Italy"
Basilica di San Filippo d'Agira,"Sicily, Italy"
Statua di Giuseppe Garibaldi,"Sicily, Italy"
Cantina Calcagno,"Sicily, Italy"
Parco del Castello di Verde,"Sicily, Italy"
Parrocchia Maria SS. del Carmelo,"Sicily, Italy"
Chiesa San Michele Arcangelo ai Minoriti,"Sicily, Italy"
Palazzo Castrone - Santa Ninfa,"Sicily, Italy"
Statua di Archimede,"Sicily, Italy"
Palazzo Bellacera,"Sicily, Italy"
Festival della Birra e Street Food,"Sicily, Italy"
Santuario di Santa Maria del Carmelo,"Sicily, Italy"
Campobello di Licata,"Sicily, Italy"
Chiesa del Carmine,"Sicily, Italy"
piazza della Memoria,"Sicily, Italy"
Nobile Chiesa del Sant'Angelo Custode,"Sicily, Italy"
Porta di Castellamare,"Sicily, Italy"
Chiesa di San Michele Arcangelo,"Sicily, Italy"
Cappella e Loggia dell'Incoronazione,"Sicily, Italy"
Via Principe di Belmonte,"Sicily, Italy"
Casa natale di Francesco Crispi,"Sicily, Italy"
Punta Corvo,"Sicily, Italy"
Chiesa San Giovanni Battista,"Sicily, Italy"
Civico Maltato,"Sicily, Italy"
Biblioteca comunale di Mazara del Vallo,"Sicily, Italy"
Lido Excelsior,"Sicily, Italy"
Chiesa Parrocchiale del Santissimo Salvatore,"Sicily, Italy"
Biblioteca del Conservatorio di Musica Vincenzo Bellini,"Sicily, Italy"
Teatro Greco,"Sicily, Italy"
Casa Florio All'olivuzza,"Sicily, Italy"
Castello di Mongialino,"Sicily, Italy"
Centro Storico,"Sicily, Italy"
Area Archeologica di Contrada Stretto,"Sicily, Italy"
Gira L'isola Escursione Archeologica,"Sicily, Italy"
Museo Regionale della Ceramica,"Sicily, Italy"
Chiesa della Badia Nuova,"Sicily, Italy"
Basilica di San Salvatore,"Sicily, Italy"
Cappella Di Nostra Signora Della Soledad,"Sicily, Italy"
"Cappella Di San Giuseppe Dei Falegnami, Facolta Di Giurisprudenza, Universita Di Palermo","Sicily, Italy"
Chiesa della Madonna di Monte Oliveto detta Badia Nuova,"Sicily, Italy"
Ex Grand Hotel Palace,"Sicily, Italy"
ATM Trapani,"Sicily, Italy"
Saline Calcara - Museo Parco Tematico,"Sicily, Italy"
Latomie dei Cappuccini,"Sicily, Italy"
Capo D'orlando,"Sicily, Italy"
Monumento a Don Giovanni d'Austria,"Sicily, Italy"
Fontana di Piazza Castello,"Sicily, Italy"
Centro Urbano Santo Stefano Quisquina,"Sicily, Italy"
Chiesa di San Liberale,"Sicily, Italy"
Chiesa di Santa Marina,"Sicily, Italy"
Il Bastione dell'impossibile,"Sicily, Italy"
Biblioteca Comunale “Alceste e Remigio Roccella”,"Sicily, Italy"
Palazzo Burgio Baroni di Scirinda,"Sicily, Italy"
Chiesa Santa Maria degli Agonizzanti,"Sicily, Italy"
Castello di Terra di Trapani,"Sicily, Italy"
Palazzo Di Lorenzo,"Sicily, Italy"
Museo Tesoro del Duomo,"Sicily, Italy"
AcquaPark Monreale,"Sicily, Italy"
Bastione Imperiale o di Sant'Anna di Trapani,"Sicily, Italy"
Museo Diocesano Caltagirone,"Sicily, Italy"
Chiesa Maria SS. della Catena,"Sicily, Italy"
Parrocchia San Vito,"Sicily, Italy"
Chiesa del Purgatorio (San Lorenzo),"Sicily, Italy"
Chiesa di Sant'Ippolito,"Sicily, Italy"
Museo Emilio Greco,"Sicily, Italy"
Santa Maria Di Monserrato Palermo,"Sicily, Italy"
Spiaggia Vergine Maria,"Sicily, Italy"
Borgo Morfia,"Sicily, Italy"
Monumento a Vincenzo Florio,"Sicily, Italy"
Villa Lanterna Gravina,"Sicily, Italy"
Chiesa del SS. Salvatore,"Sicily, Italy"
Ciambr'Art,"Sicily, Italy"
Torre di Albospino,"Sicily, Italy"
Fontana del Tritone di Trapani,"Sicily, Italy"
Fontana del Garraffello,"Sicily, Italy"
Villino Ida,"Sicily, Italy"
Fontana Nuova,"Sicily, Italy"
Chiesa Madre,"Sicily, Italy"
Emporio Greco Arcaico,"Sicily, Italy"
Fondazione Gesualdo Bufalino,"Sicily, Italy"
Tennis Club Palermo 2,"Sicily, Italy"
Rete Museale E Naturale Belicina,"Sicily, Italy"
Pozzo di Gammazita,"Sicily, Italy"
La Casa delle Farfalle,"Sicily, Italy"
Centro Storico di Adrano,"Sicily, Italy"
Palazzo del Duca Saura,"Sicily, Italy"
Chiesa San Michele Arcangelo,"Sicily, Italy"
Giudecca - Il Quartiere Ebraico,"Sicily, Italy"
Stazione di Catania Centrale,"Sicily, Italy"
Duomo di Santa Lucia del Mela,"Sicily, Italy"
Cala Martingana,"Sicily, Italy"
Edicola via castelforte palermo,"Sicily, Italy"
Museo dell'Emigrazione,"Sicily, Italy"
Chiesa della Madonna dell’Itria dei Cocchieri,"Sicily, Italy"
Teatro Del Baglio,"Sicily, Italy"
Monumento ai Mille,"Sicily, Italy"
Piazza Giuseppe Verdi (Piazza Massimo),"Sicily, Italy"
Chiesa di San Giovanni Evengelista,"Sicily, Italy"
Antiche fornaci Maiorana,"Sicily, Italy"
Santuario della Madonna del Carmine,"Sicily, Italy"
Santuario Maria SS. del Bosco,"Sicily, Italy"
Achivio di Stato di Palermo,"Sicily, Italy"
Chiesa delle Anime Sante,"Sicily, Italy"
Convento di San Francesco,"Sicily, Italy"
Castello Svevo,"Sicily, Italy"
Complesso di Santa Maria la Vetere,"Sicily, Italy"
Centro Storico,"Sicily, Italy"
Chiesa San Stanislao Kostka,"Sicily, Italy"
Casa Museo Campailla,"Sicily, Italy"
Chiesa di Santa Lucia,"Sicily, Italy"
Giardino del Biviere,"Sicily, Italy"
Nuvola di Gabriele Picco,"Sicily, Italy"
Chiesa di Maria SS delle grazie,"Sicily, Italy"
Museo del Neolitico,"Sicily, Italy"
Monumento a Carlo Cottone,"Sicily, Italy"
Chiesa di S. Maria di Gesù dei Canceddi,"Sicily, Italy"
Mercato di Campagna Amica,"Sicily, Italy"
Il Circoletto,"Sicily, Italy"
Dog Beach Catania,"Sicily, Italy"
MUSEO CROCIFERI - Art and Chocolate,"Sicily, Italy"
Borgo Rupestre,"Sicily, Italy"
Biblioteca della Fondazione Teatro Massimo,"Sicily, Italy"
Cimitero Monumentale Gran Camposanto,"Sicily, Italy"
Cala Karuscia,"Sicily, Italy"
INAF Catania Astrophysical Observatory,"Sicily, Italy"
Grotta Del Freddo,"Sicily, Italy"
Cala Cottone,"Sicily, Italy"
Castello di Corradino,"Sicily, Italy"
Basilica di San Giacomo,"Sicily, Italy"
Giardini Reali,"Sicily, Italy"
Monumento ai Caduti per il 25 aprile,"Sicily, Italy"
Chiesa di Sant'Ernesto,"Sicily, Italy"
Cripta delle Repentite,"Sicily, Italy"
Santuario della Madonna di Scanzano,"Sicily, Italy"
Chiesa di Sant'Elena e Costantino,"Sicily, Italy"
Spazio Franco,"Sicily, Italy"
Piazza Indipendenza,"Sicily, Italy"
Palazzo Zito-Museo Laboratorio Della Conoscenza E Del Paesaggio Dei Nebrodi,"Sicily, Italy"
Chiesa di Santa Maria del Rosario,"Sicily, Italy"
Cava Porcaro,"Sicily, Italy"
Castello Santapau,"Sicily, Italy"
Palazzo Bonelli - Patanè,"Sicily, Italy"
Monte Vulcano,"Sicily, Italy"
Ex Real Fonderia alla Cala,"Sicily, Italy"
Chiesa di San Matteo,"Sicily, Italy"
Fontana di San Vito,"Sicily, Italy"
Chiesa San Pietro,"Sicily, Italy"
Chiesa di Maria SS. della Catena,"Sicily, Italy"
Chiesa Santa Rosalia,"Sicily, Italy"
Chiesa S. Fancesco di Paola,"Sicily, Italy"
Museo Civico,"Sicily, Italy"
Sala Espositiva delle Vare - Associazione Giovedi Santo,"Sicily, Italy"
Villa Sperlinga,"Sicily, Italy"
Complesso Santa Maria della Croce,"Sicily, Italy"
Church of San Domenico,"Sicily, Italy"
Parco Archeologico Castello a Mare,"Sicily, Italy"
Chiesa di Sant'Agostino,"Sicily, Italy"
Museo della Montagna,"Sicily, Italy"
Mostra Vintage,"Sicily, Italy"
Chiesa della Sacra Famiglia,"Sicily, Italy"
Chiesetta S. Nicola,"Sicily, Italy"
Riserva Naturale Orientata Serre della Pizzuta,"Sicily, Italy"
Villa Liberta’,"Sicily, Italy"
Museo Archeologico Di Lentini,"Sicily, Italy"
Associazione Liberi Artigiani - Artisti Balarm,"Sicily, Italy"
Palazzo Napolino Tommasi Rosso,"Sicily, Italy"
Piazza della Dittatura,"Sicily, Italy"
Palazzo Zanca,"Sicily, Italy"
Salita dei Barbieri,"Sicily, Italy"
monumento a Mazzini,"Sicily, Italy"
Santuario del Santissimo Crocifisso alla Collegiata,"Sicily, Italy"
Castello di Buccheri,"Sicily, Italy"
Chiesa dei Santi Quaranta Martiri Pisani al Casalotto,"Sicily, Italy"
Castello Medievale di Collesano,"Sicily, Italy"
Badiazza,"Sicily, Italy"
Monte Gallo,"Sicily, Italy"
Azienda Agricola Vini Di Mauro Antonio,"Sicily, Italy"
Casa Museo Liberty,"Sicily, Italy"
La Deposizione di Mattia Preti - Chiesa di San Bartolomeo,"Sicily, Italy"
Quartiere Saraceno,"Sicily, Italy"
Madonna Annunciate,"Sicily, Italy"
Chiesa di San Nicola di Bari o di Mira,"Sicily, Italy"
Azienda Agricola Vasari,"Sicily, Italy"
Chiesa Maria Ss. del Carmelo,"Sicily, Italy"
Santuario di San Calogero,"Sicily, Italy"
Palazzo Arcivescovile,"Sicily, Italy"
Palazzo del Barone Giardino,"Sicily, Italy"
Mulino di Sant'Antonino,"Sicily, Italy"
Palazzo Magnisi,"Sicily, Italy"
Palazzo Manzo Gia' Pucci,"Sicily, Italy"
Piscina Cappuccini,"Sicily, Italy"
Palazzo Borsellino,"Sicily, Italy"
Chiesa Madre Maria SS delle Grazie,"Sicily, Italy"
Castello Heriquez,"Sicily, Italy"
Biblioteca Cappuccini,"Sicily, Italy"
Visitor Center Riserva Naturale Lago di Pergusa,"Sicily, Italy"
Pinacoteca e Biblioteca Comunale,"Sicily, Italy"
Porta Mazara,"Sicily, Italy"
Chiesa di Sant'Annunziata alle Balate,"Sicily, Italy"
Parrocchia S. Onofrio Eremita,"Sicily, Italy"
Chiesa di San Francesco,"Sicily, Italy"
Chiesa di San Francesco di Paola,"Sicily, Italy"
Chiesa della Madonna dei Rimedi,"Sicily, Italy"
Villa Roberto,"Sicily, Italy"
Museo dell'Opera dei Pupi di Randazzo,"Sicily, Italy"
Biblioteca Comunale Arciprete Nunzio Caronna,"Sicily, Italy"
Chiesa di San Francesco Borgia,"Sicily, Italy"
Viale della Vittoria,"Sicily, Italy"
ASD Ulisse SportEventi,"Sicily, Italy"
Chiesa di San Francesco d'Assisi all'Immacolata,"Sicily, Italy"
Chiesa di San Giacomo Apostolo,"Sicily, Italy"
Teatro Savio,"Sicily, Italy"
Monte di Pietà,"Sicily, Italy"
Monumento Allo Zolfataro,"Sicily, Italy"
Lido Alkamar,"Sicily, Italy"
Parrocchia Santi Apostoli,"Sicily, Italy"
Duomo di Santa Maria Assunta,"Sicily, Italy"
Museo della Specola presso INAF Osservatorio Astronomico di Palermo,"Sicily, Italy"
Chiesa di Gesu e Maria del Buon Viaggio,"Sicily, Italy"
Monumento al Generale Antonio Cascino,"Sicily, Italy"
Museo Civico di Menfi,"Sicily, Italy"
Chiesa di Santa Maria dell'Alto,"Sicily, Italy"
Chiesa Madre di San Gregorio Magno,"Sicily, Italy"
Chiesa Madre,"Sicily, Italy"
Cinema Teatro Arena Trianon,"Sicily, Italy"
Museo d’Arte Contemporanea San Rocco,"Sicily, Italy"
Chiesa di Sant'Agata alla Guilla,"Sicily, Italy"
Fiume Oreto,"Sicily, Italy"
Ex Oratorio del SS. Diecimila Martiri,"Sicily, Italy"
Palazzo Del Toscano,"Sicily, Italy"
Chiesa Madre di Giuliana,"Sicily, Italy"
Torre dei Ventimiglia,"Sicily, Italy"
Chiesa di Santa Maria Maddalena,"Sicily, Italy"
Archi della Marina,"Sicily, Italy"
Palazzo Zacco,"Sicily, Italy"
Chiesa Capitolare Teutonica del Sacro Cuore,"Sicily, Italy"
Chiesa di San Giuseppe,"Sicily, Italy"
Giardini Pubblici,"Sicily, Italy"
Santuario dell’Eremo di San Nicolò Politi,"Sicily, Italy"
Agriturismo DolcEtna,"Sicily, Italy"
Chiesa del Sacro Cuore,"Sicily, Italy"
Piazza Alonzo di Benedetto,"Sicily, Italy"
Porta Marina,"Sicily, Italy"
Palazzo Pape' Lombardo,"Sicily, Italy"
Mulino Di Capo,"Sicily, Italy"
Madonna degli Abissi,"Sicily, Italy"
Torre Saracena,"Sicily, Italy"
Collezione La Gaipa,"Sicily, Italy"
Monumento ai Caduti,"Sicily, Italy"
Rocca di Entella,"Sicily, Italy"
Chiesa di San Silvestro,"Sicily, Italy"
Museo civico di Caltabellotta Palazzo della Signoria,"Sicily, Italy"
Museo Civico di Scienze Naturali,"Sicily, Italy"
Chiesa Madre Maria SS. Assunta,"Sicily, Italy"
Chiesa di Sant'Alfonso,"Sicily, Italy"
Planetario di Castroreale,"Sicily, Italy"
Parrocchia S. Maria delle Grazie,"Sicily, Italy"
Castello di Butera,"Sicily, Italy"
Statua Empedocle,"Sicily, Italy"
Gran Priorato di Sant’Andrea,"Sicily, Italy"
Torre dell' Orologio,"Sicily, Italy"
Palazzo Benevantano del Bosco,"Sicily, Italy"
Teatro dei 3 Mestieri,"Sicily, Italy"
Ponte Umbertino,"Sicily, Italy"
Castello del Conte Luna (o della Regina Sibilla),"Sicily, Italy"
Las Vegas - Sala Slot e Sala Giochi,"Sicily, Italy"
Chiesa dei Cappuccini,"Sicily, Italy"
Chiesa di San Giuliano,"Sicily, Italy"
Chiesa dell'Ecce Homo,"Sicily, Italy"
Chiesa di San Lorenzo dei Teatini,"Sicily, Italy"
Mannari,"Sicily, Italy"
Chiesa San Paolo,"Sicily, Italy"
Museo Mineralogico di Caltanissetta,"Sicily, Italy"
Welcome Tourist Agrigento,"Sicily, Italy"
Chiesa di San Camillo,"Sicily, Italy"
Chiesa del Carmine,"Sicily, Italy"
Archivio di Stato,"Sicily, Italy"
Di Giovanna,"Sicily, Italy"
Monumento a Marco Trigona,"Sicily, Italy"
Eremo Di San Gandolfo,"Sicily, Italy"
Chiesa di San Tommaso al Pantheon,"Sicily, Italy"
Cala Fredda,"Sicily, Italy"
Chiesa San Filippo Neri,"Sicily, Italy"
Parco Museo Forte Cavalli,"Sicily, Italy"
Chiesa della Madonna del Carmelo,"Sicily, Italy"
Fontana Bios,"Sicily, Italy"
Chiesa della Badia,"Sicily, Italy"
"Museo Civico Archeologico ""Popoli Migranti""","Sicily, Italy"
Via del Mare,"Sicily, Italy"
Chiesa di San Martino,"Sicily, Italy"
Palazzo Municipale del Comune di Misilmeri,"Sicily, Italy"
Chiesa Parrocchiale di Santa Lucia,"Sicily, Italy"
Palazzo Vermexio,"Sicily, Italy"
Chiesa di Santa Maria delle Grotte,"Sicily, Italy"
Madonna del Rosario (Matrice Vecchia),"Sicily, Italy"
Palazzo Zappala',"Sicily, Italy"
Planeta Dorilli Winery,"Sicily, Italy"
Chiesa Santa Maria Maddalena,"Sicily, Italy"
Ceramiche artigianali Caravella,"Sicily, Italy"
Palazzo della Dogana di Messina,"Sicily, Italy"
Chiesa di San Nicolò di Bari,"Sicily, Italy"
Ruderi Chiesa di San Giuseppe,"Sicily, Italy"
Chiesa del Collegio,"Sicily, Italy"
Viale Principe Umberto Scenic Overlook,"Sicily, Italy"
Chiesa di Santa Maria del Gesu,"Sicily, Italy"
Palazzi Todaro-Molinari e Pisciotta-Calandra,"Sicily, Italy"
Palazzo della Provincia,"Sicily, Italy"
Galleria Luigi Sturzo,"Sicily, Italy"
Palazzo San Giuliano,"Sicily, Italy"
Palazzo Tezzano,"Sicily, Italy"
Chiesa del Carmine,"Sicily, Italy"
Chiesa Santa Maria della Misericordia,"Sicily, Italy"
Forte Gonzaga,"Sicily, Italy"
Chiesa di San Lorenzo Martire,"Sicily, Italy"
Monumento al Cardinale Dusmet,"Sicily, Italy"
